t,true_x,true_y,true_yaw,gps_x,gps_y,est_x,est_y,est_yaw
7.25,5,0,1.1781,0,0,5.03406,-0.0427509,1.16099
7.26,5,0,1.18333,0,0,5.03401,-0.0428807,1.16616
7.27,5,0,1.18857,0,0,5.03395,-0.0430148,1.17135
7.28,5,0,1.19381,0,0,5.03389,-0.0431417,1.17656
7.29,5,0,1.19904,0,0,5.03385,-0.0432586,1.18181
7.3,5,0,1.20428,0,0,5.03379,-0.0433923,1.18708
7.31,5,0,1.20951,0,0,5.03374,-0.0435208,1.19237
7.32,5,0,1.21475,0,0,5.03368,-0.0436592,1.19774
7.33,5,0,1.21999,0,0,5.03363,-0.04379,1.2031
7.34,5,0,1.22522,0,0,5.03359,-0.0439141,1.20827
7.35,5,0,1.23046,0,0,5.03354,-0.0440393,1.21344
7.36,5,0,1.23569,0,0,5.03349,-0.0441628,1.21872
7.37,5,0,1.24093,0,0,5.03345,-0.044286,1.22392
7.38,5,0,1.24617,0,0,5.03341,-0.0444008,1.22911
7.39,5,0,1.2514,0,0,5.03336,-0.0445194,1.23443
7.4,5,0,1.25664,0,0,5.03332,-0.0446349,1.23967
7.41,5,0,1.26187,0,0,5.03328,-0.0447531,1.2448
7.42,5,0,1.26711,0,0,5.03324,-0.0448688,1.25022
7.43,5,0,1.27235,0,0,5.03321,-0.044974,1.25536
7.44,5,0,1.27758,0,0,5.03317,-0.04508,1.26048
7.45,5,0,1.28282,0,0,5.03314,-0.0451936,1.26546
7.46,5,0,1.28805,0,0,5.0331,-0.0453072,1.27084
7.47,5,0,1.29329,0,0,5.03307,-0.0454111,1.2761
7.48,5,0,1.29852,0,0,5.03303,-0.0455237,1.28142
7.49,5,0,1.30376,0,0,5.033,-0.0456455,1.28685
7.5,5,0,1.309,0,0,5.03297,-0.0457549,1.29206
7.51,5,0,1.31423,0,0,5.03294,-0.0458557,1.29742
7.52,5,0,1.31947,0,0,5.03291,-0.0459562,1.3028
7.53,5,0,1.3247,0,0,5.03289,-0.0460418,1.30805
7.54,5,0,1.32994,0,0,5.03287,-0.0461125,1.31306
7.55,5,0,1.33518,0,0,5.03285,-0.0461785,1.31834
7.56,5,0,1.34041,0,0,5.03283,-0.046239,1.32362
7.57,5,0,1.34565,0,0,5.03282,-0.0462942,1.32907
7.58,5,0,1.35088,0,0,5.03281,-0.0463483,1.33435
7.59,5,0,1.35612,0,0,5.0328,-0.0463948,1.33986
7.6,5,0,1.36136,0,0,5.03278,-0.0464419,1.34499
7.61,5,0,1.36659,0,0,5.03277,-0.0465131,1.3503
7.62,5,0,1.37183,0,0,5.03275,-0.0465829,1.35548
7.63,5,0,1.37706,0,0,5.03274,-0.0466589,1.36072
7.64,5,0,1.3823,0,0,5.03272,-0.0467326,1.36584
7.65,5,0,1.38754,0,0,5.0327,-0.0468195,1.37104
7.66,5,0,1.39277,0,0,5.03268,-0.0469045,1.3762
7.67,5,0,1.39801,0,0,5.03267,-0.0469921,1.38131
7.68,5,0,1.40324,0,0,5.03265,-0.0470757,1.38663
7.69,5,0,1.40848,0,0,5.03264,-0.0471567,1.39187
7.7,5,0,1.41372,0,0,5.03262,-0.0472429,1.39714
7.71,5,0,1.41895,0,0,5.03261,-0.0473243,1.40236
7.72,5,0,1.42419,0,0,5.03259,-0.0474154,1.40771
7.73,5,0,1.42942,0,0,5.03257,-0.047523,1.41301
7.74,5,0,1.43466,0,0,5.03256,-0.0476215,1.41833
7.75,5,0,1.4399,0,0,5.03254,-0.0477138,1.42339
7.76,5,0,1.44513,0,0,5.03253,-0.0478068,1.42858
7.77,5,0,1.45037,0,0,5.03252,-0.047903,1.43407
7.78,5,0,1.4556,0,0,5.0325,-0.0479963,1.43924
7.79,5,0,1.46084,0,0,5.03249,-0.0480972,1.44448
7.8,5,0,1.46608,0,0,5.03248,-0.048186,1.44978
7.81,5,0,1.47131,0,0,5.03247,-0.0482631,1.45517
7.82,5,0,1.47655,0,0,5.03246,-0.0483534,1.46031
7.83,5,0,1.48178,0,0,5.03245,-0.0484372,1.46561
7.84,5,0,1.48702,0,0,5.03244,-0.0485132,1.47092
7.85,5,0,1.49226,0,0,5.03243,-0.048589,1.47625
7.86,5,0,1.49749,0,0,5.03242,-0.04868,1.48162
7.87,5,0,1.50273,0,0,5.03242,-0.0487843,1.48692
7.88,5,0,1.50796,0,0,5.03241,-0.0488809,1.49212
7.89,5,0,1.5132,0,0,5.0324,-0.0489759,1.4972
7.9,5,0,1.51844,0,0,5.03239,-0.0490666,1.50248
7.91,5,0,1.52367,0,0,5.03239,-0.0491485,1.50763
7.92,5,0,1.52891,0,0,5.03238,-0.049229,1.51287
7.93,5,0,1.53414,0,0,5.03238,-0.0492991,1.51824
7.94,5,0,1.53938,0,0,5.03237,-0.049377,1.52356
7.95,5,0,1.54462,0,0,5.03237,-0.0494702,1.52875
7.96,5,0,1.54985,0,0,5.03237,-0.0495688,1.53409
7.97,5,0,1.55509,0,0,5.03236,-0.0496558,1.53935
7.98,5,0,1.56032,0,0,5.03236,-0.0497449,1.5447
7.99,5,0,1.56556,0,0,5.03236,-0.0498321,1.54998
8,5,0,1.5708,0,0,5.03236,-0.0499246,1.55526
8.01,5,0.01,1.5708,0,0,5.03251,-0.04028,1.55523
8.02,5,0.02,1.5708,0,0,5.03266,-0.0306206,1.55524
8.03,5,0.03,1.5708,0,0,5.03281,-0.0209542,1.55521
8.04,5,0.04,1.5708,0,0,5.03296,-0.0112735,1.55521
8.05,5,0.05,1.5708,0,0,5.03311,-0.00157859,1.55516
8.06,5,0.06,1.5708,0,0,5.03326,0.0081123,1.55515
8.07,5,0.07,1.5708,0,0,5.03341,0.0177996,1.55526
8.08,5,0.08,1.5708,0,0,5.03356,0.0274956,1.55531
8.09,5,0.09,1.5708,0,0,5.03371,0.0371985,1.55561
8.1,5,0.1,1.5708,0,0,5.03386,0.0469059,1.55571
8.11,5,0.11,1.5708,0,0,5.03401,0.056606,1.55568
8.12,5,0.12,1.5708,0,0,5.03415,0.0662939,1.55571
8.13,5,0.13,1.5708,0,0,5.0343,0.0759825,1.55558
8.14,5,0.14,1.5708,0,0,5.03445,0.0856734,1.55563
8.15,5,0.15,1.5708,0,0,5.03459,0.0953746,1.55562
8.16,5,0.16,1.5708,0,0,5.03474,0.105083,1.5557
8.17,5,0.17,1.5708,0,0,5.03489,0.114798,1.55562
8.18,5,0.18,1.5708,0,0,5.03503,0.124512,1.55576
8.19,5,0.19,1.5708,0,0,5.03518,0.134234,1.55563
8.2,5,0.2,1.5708,0,0,5.03533,0.143963,1.55554
8.21,5,0.21,1.5708,0,0,5.03548,0.153703,1.55554
8.22,5,0.22,1.5708,0,0,5.03563,0.163428,1.55546
8.23,5,0.23,1.5708,0,0,5.03577,0.173169,1.55536
8.24,5,0.24,1.5708,0,0,5.03592,0.182903,1.55508
8.25,5,0.25,1.5708,0,0,5.03608,0.192643,1.55497
8.26,5,0.26,1.5708,0,0,5.03623,0.202375,1.55492
8.27,5,0.27,1.5708,0,0,5.03639,0.212092,1.55487
8.28,5,0.28,1.5708,0,0,5.03654,0.221814,1.55495
8.29,5,0.29,1.5708,0,0,5.0367,0.231542,1.55481
8.3,5,0.3,1.5708,0,0,5.03685,0.241262,1.55472
8.31,5,0.31,1.5708,0,0,5.03701,0.250975,1.55477
8.32,5,0.32,1.5708,0,0,5.03716,0.260693,1.55462
8.33,5,0.33,1.5708,0,0,5.03732,0.270414,1.55459
8.34,5,0.34,1.5708,0,0,5.03748,0.280137,1.55441
8.35,5,0.35,1.5708,0,0,5.03764,0.289865,1.55421
8.36,5,0.36,1.5708,0,0,5.0378,0.299592,1.55426
8.37,5,0.37,1.5708,0,0,5.03796,0.309327,1.55431
8.38,5,0.38,1.5708,0,0,5.03812,0.319057,1.55428
8.39,5,0.39,1.5708,0,0,5.03828,0.3288,1.5543
8.4,5,0.4,1.5708,0,0,5.03844,0.338543,1.55418
8.41,5,0.41,1.5708,0,0,5.0386,0.348267,1.55415
8.42,5,0.42,1.5708,0,0,5.03876,0.357984,1.55403
8.43,5,0.43,1.5708,0,0,5.03893,0.367714,1.55412
8.44,5,0.44,1.5708,0,0,5.03909,0.377427,1.55409
8.45,5,0.45,1.5708,0,0,5.03925,0.387152,1.55431
8.46,5,0.46,1.5708,0,0,5.03941,0.396877,1.55433
8.47,5,0.47,1.5708,0,0,5.03957,0.406604,1.55428
8.48,5,0.48,1.5708,0,0,5.03973,0.416312,1.55427
8.49,5,0.49,1.5708,0,0,5.03989,0.426017,1.5544
8.5,5,0.5,1.5708,0,0,5.04005,0.435716,1.5544
8.51,5,0.51,1.5708,0,0,5.04021,0.445409,1.55457
8.52,5,0.52,1.5708,0,0,5.04037,0.455107,1.55471
8.53,5,0.53,1.5708,0,0,5.04053,0.464825,1.55485
8.54,5,0.54,1.5708,0,0,5.04068,0.474554,1.55495
8.55,5,0.55,1.5708,0,0,5.04083,0.484283,1.55495
8.56,5,0.56,1.5708,0,0,5.04099,0.494015,1.5549
8.57,5,0.57,1.5708,0,0,5.04114,0.503741,1.55502
8.58,5,0.58,1.5708,0,0,5.0413,0.51346,1.55511
8.59,5,0.59,1.5708,0,0,5.04145,0.523181,1.55499
8.6,5,0.6,1.5708,0,0,5.0416,0.532898,1.55506
8.61,5,0.61,1.5708,0,0,5.04176,0.542605,1.55523
8.62,5,0.62,1.5708,0,0,5.04191,0.552328,1.55531
8.63,5,0.63,1.5708,0,0,5.04206,0.56206,1.55561
8.64,5,0.64,1.5708,0,0,5.04221,0.5718,1.55559
8.65,5,0.65,1.5708,0,0,5.04235,0.581535,1.55557
8.66,5,0.66,1.5708,0,0,5.0425,0.591268,1.55561
8.67,5,0.67,1.5708,0,0,5.04265,0.601016,1.55563
8.68,5,0.68,1.5708,0,0,5.0428,0.61076,1.55577
8.69,5,0.69,1.5708,0,0,5.04294,0.620506,1.55576
8.7,5,0.7,1.5708,0,0,5.04309,0.630249,1.5559
8.71,5,0.71,1.5708,0,0,5.04324,0.639986,1.55594
8.72,5,0.72,1.5708,0,0,5.04338,0.649717,1.55587
8.73,5,0.73,1.5708,0,0,5.04353,0.659456,1.55597
8.74,5,0.74,1.5708,0,0,5.04367,0.669195,1.55608
8.75,5,0.75,1.5708,0,0,5.04381,0.678925,1.55623
8.76,5,0.76,1.5708,0,0,5.04395,0.688658,1.5562
8.77,5,0.77,1.5708,0,0,5.0441,0.698386,1.55628
8.78,5,0.78,1.5708,0,0,5.04424,0.708103,1.55627
8.79,5,0.79,1.5708,0,0,5.04438,0.717822,1.55618
8.8,5,0.8,1.5708,0,0,5.04452,0.72753,1.55599
8.81,5,0.81,1.5708,0,0,5.04466,0.73723,1.55606
8.82,5,0.82,1.5708,0,0,5.04481,0.746926,1.55606
8.83,5,0.83,1.5708,0,0,5.04495,0.756618,1.55608
8.84,5,0.84,1.5708,0,0,5.04509,0.766307,1.5559
8.85,5,0.85,1.5708,0,0,5.04524,0.775982,1.556
8.86,5,0.86,1.5708,0,0,5.04538,0.785653,1.556
8.87,5,0.87,1.5708,0,0,5.04552,0.795332,1.55594
8.88,5,0.88,1.5708,0,0,5.04567,0.804994,1.55594
8.89,5,0.89,1.5708,0,0,5.04581,0.814658,1.55586
8.9,5,0.9,1.5708,0,0,5.04595,0.824312,1.55595
8.91,5,0.91,1.5708,0,0,5.0461,0.83397,1.55589
8.92,5,0.92,1.5708,0,0,5.04624,0.843617,1.55595
8.93,5,0.93,1.5708,0,0,5.04639,0.853262,1.55585
8.94,5,0.94,1.5708,0,0,5.04653,0.862916,1.55587
8.95,5,0.95,1.5708,0,0,5.04667,0.872556,1.55562
8.96,5,0.96,1.5708,0,0,5.04682,0.882181,1.55552
8.97,5,0.97,1.5708,0,0,5.04697,0.891836,1.55563
8.98,5,0.98,1.5708,0,0,5.04711,0.901498,1.55578
8.99,5,0.99,1.5708,0,0,5.04726,0.911162,1.55572
9,5,1,1.5708,5.02024,0.995213,5.02056,0.99488,1.58151
9.01,5,1.01,1.5708,4.968,1.04307,5.02047,1.00488,1.58159
9.02,5,1.02,1.5708,4.99986,1.03112,5.02038,1.01487,1.58162
9.03,5,1.03,1.5708,4.97796,0.969406,5.02028,1.0249,1.58162
9.04,5,1.04,1.5708,5.07393,1.0498,5.02019,1.03493,1.58149
9.05,5,1.05,1.5708,5.02488,1.07768,5.0201,1.04498,1.58158
9.06,5,1.06,1.5708,4.97104,1.05202,5.02001,1.05503,1.58157
9.07,5,1.07,1.5708,4.95106,1.0579,5.01991,1.06507,1.58161
9.08,5,1.08,1.5708,4.96642,1.10942,5.01982,1.07512,1.58164
9.09,5,1.09,1.5708,5.00075,1.06544,5.01973,1.08517,1.58179
9.1,5,1.1,1.5708,5.03202,1.11661,5.02861,1.11025,1.56591
9.11,5,1.11,1.5708,4.99856,1.09985,5.02867,1.12047,1.56594
9.12,5,1.12,1.5708,4.98507,1.124,5.02873,1.13068,1.56601
9.13,5,1.13,1.5708,4.97541,1.1553,5.0288,1.14088,1.56596
9.14,5,1.14,1.5708,5.02645,1.13958,5.02886,1.1511,1.56592
9.15,5,1.15,1.5708,5.01466,1.11203,5.02892,1.16132,1.56589
9.16,5,1.16,1.5708,4.91989,1.21408,5.02899,1.17153,1.56596
9.17,5,1.17,1.5708,4.99459,1.14221,5.02905,1.18177,1.56623
9.18,5,1.18,1.5708,4.99539,1.17277,5.02911,1.19201,1.56636
9.19,5,1.19,1.5708,4.96556,1.19101,5.02917,1.20225,1.56624
9.2,5,1.2,1.5708,4.98588,1.1895,4.9982,1.19676,1.63107
9.21,5,1.21,1.5708,4.99358,1.24938,4.9976,1.20683,1.63104
9.22,5,1.22,1.5708,4.99655,1.19265,4.997,1.2169,1.63096
9.23,5,1.23,1.5708,4.98656,1.19986,4.9964,1.22699,1.63096
9.24,5,1.24,1.5708,4.97287,1.23717,4.99581,1.23707,1.63107
9.25,5,1.25,1.5708,4.99368,1.246,4.99521,1.24716,1.63099
9.26,5,1.26,1.5708,4.95551,1.26337,4.99461,1.25726,1.63098
9.27,5,1.27,1.5708,4.95619,1.21566,4.99401,1.26735,1.63096
9.28,5,1.28,1.5708,5.02627,1.30085,4.99341,1.27745,1.63087
9.29,5,1.29,1.5708,5.00501,1.29115,4.99281,1.28754,1.63087
9.3,5,1.3,1.5708,4.94921,1.32087,4.96176,1.31332,1.68652
9.31,5,1.31,1.5708,5.02634,1.30261,4.96057,1.32357,1.68661
9.32,5,1.32,1.5708,5.01144,1.28883,4.95939,1.33382,1.6866
9.33,5,1.33,1.5708,4.96917,1.31542,4.9582,1.34407,1.68643
9.34,5,1.34,1.5708,5.00988,1.34421,4.95702,1.35433,1.68656
9.35,5,1.35,1.5708,5.02498,1.3754,4.95583,1.36458,1.68657
9.36,5,1.36,1.5708,5.00391,1.33847,4.95465,1.37482,1.68638
9.37,5,1.37,1.5708,5.00345,1.36232,4.95346,1.38506,1.68634
9.38,5,1.38,1.5708,5.02119,1.368,4.95228,1.3953,1.68633
9.39,5,1.39,1.5708,4.97886,1.3661,4.9511,1.40553,1.68636
9.4,5,1.4,1.5708,5.02344,1.40806,5.00162,1.4108,1.60033
9.41,5,1.41,1.5708,4.98301,1.38262,5.00132,1.42103,1.60042
9.42,5,1.42,1.5708,4.98851,1.4489,5.00102,1.43126,1.60042
9.43,5,1.43,1.5708,4.99464,1.37461,5.00073,1.44147,1.60037
9.44,5,1.44,1.5708,4.95858,1.42619,5.00043,1.45169,1.60038
9.45,5,1.45,1.5708,4.98779,1.4536,5.00013,1.4619,1.60043
9.46,5,1.46,1.5708,4.9918,1.49192,4.99983,1.47211,1.60054
9.47,5,1.47,1.5708,4.99767,1.47222,4.99953,1.48232,1.60063
9.48,5,1.48,1.5708,4.96762,1.51864,4.99923,1.49254,1.60058
9.49,5,1.49,1.5708,4.94069,1.52252,4.99893,1.50276,1.60044
9.5,5,1.5,1.5708,5.02607,1.46864,5.01764,1.48294,1.57529
9.51,5,1.51,1.5708,4.97561,1.5209,5.0176,1.49285,1.57536
9.52,5,1.52,1.5708,5.03395,1.52345,5.01756,1.50277,1.57531
9.53,5,1.53,1.5708,5.01424,1.57401,5.01751,1.51269,1.57525
9.54,5,1.54,1.5708,5.06176,1.54762,5.01747,1.52262,1.5753
9.55,5,1.55,1.5708,4.97215,1.54633,5.01743,1.53255,1.57532
9.56,5,1.56,1.5708,4.9723,1.52523,5.01739,1.54248,1.57535
9.57,5,1.57,1.5708,4.96974,1.56615,5.01735,1.5524,1.57518
9.58,5,1.58,1.5708,4.99658,1.53857,5.01731,1.5623,1.5752
9.59,5,1.59,1.5708,4.98219,1.62325,5.01727,1.57224,1.5753
9.6,5,1.6,1.5708,5.02039,1.60413,5.01943,1.59704,1.57149
9.61,5,1.61,1.5708,5.07751,1.64746,5.01943,1.60716,1.57158
9.62,5,1.62,1.5708,5.01994,1.58955,5.01942,1.61727,1.57146
9.63,5,1.63,1.5708,4.96408,1.66616,5.01942,1.62739,1.57142
9.64,5,1.64,1.5708,4.99,1.64546,5.01942,1.63748,1.57143
9.65,5,1.65,1.5708,5.00346,1.65173,5.01941,1.64756,1.57143
9.66,5,1.66,1.5708,4.97096,1.67682,5.01941,1.65765,1.57142
9.67,5,1.67,1.5708,5.00431,1.61779,5.0194,1.66774,1.57135
9.68,5,1.68,1.5708,4.97361,1.71471,5.0194,1.67784,1.57126
9.69,5,1.69,1.5708,5.00644,1.74243,5.0194,1.68792,1.57127
9.7,5,1.7,1.5708,5.00854,1.73033,5.01199,1.71984,1.58002
9.71,5,1.71,1.5708,5.00855,1.70327,5.0119,1.7302,1.58013
9.72,5,1.72,1.5708,4.98029,1.73013,5.0118,1.74057,1.58027
9.73,5,1.73,1.5708,4.98375,1.74023,5.0117,1.75095,1.58028
9.74,5,1.74,1.5708,4.97082,1.75543,5.01161,1.76133,1.58025
9.75,5,1.75,1.5708,4.99752,1.81299,5.01151,1.77169,1.58033
9.76,5,1.76,1.5708,5.00934,1.71853,5.01141,1.78206,1.58027
9.77,5,1.77,1.5708,4.96853,1.75793,5.01132,1.79242,1.58026
9.78,5,1.78,1.5708,4.98602,1.90158,5.01122,1.80278,1.58018
9.79,5,1.79,1.5708,4.98822,1.78297,5.01113,1.81314,1.58017
9.8,5,1.8,1.5708,5.00363,1.8149,5.00597,1.81769,1.58645
9.81,5,1.81,1.5708,5.01974,1.84137,5.00581,1.82797,1.58645
9.82,5,1.82,1.5708,5.08078,1.84481,5.00565,1.83825,1.58642
9.83,5,1.83,1.5708,5.00146,1.76328,5.00549,1.84852,1.58655
9.84,5,1.84,1.5708,4.9696,1.78493,5.00533,1.85878,1.58657
9.85,5,1.85,1.5708,5.00007,1.90299,5.00517,1.86902,1.58651
9.86,5,1.86,1.5708,4.99031,1.87783,5.00501,1.87927,1.58644
9.87,5,1.87,1.5708,5.00729,1.8876,5.00485,1.88951,1.58644
9.88,5,1.88,1.5708,4.98844,1.90643,5.0047,1.89975,1.58632
9.89,5,1.89,1.5708,5.04196,1.93791,5.00454,1.91,1.58631
9.9,5,1.9,1.5708,4.99515,1.88171,4.99808,1.8943,1.59432
9.91,5,1.91,1.5708,4.9925,1.8942,4.99785,1.9043,1.59423
9.92,5,1.92,1.5708,4.99748,1.91933,4.99761,1.91432,1.59435
9.93,5,1.93,1.5708,5.03261,1.93946,4.99738,1.92434,1.59465
9.94,5,1.94,1.5708,4.96739,1.92315,4.99714,1.93435,1.59478
9.95,5,1.95,1.5708,4.97213,1.99136,4.9969,1.94436,1.59474
9.96,5,1.96,1.5708,5.03416,1.92547,4.99666,1.9544,1.59468
9.97,5,1.97,1.5708,4.98383,1.92207,4.99642,1.96443,1.59472
9.98,5,1.98,1.5708,5.00926,1.95874,4.99618,1.97446,1.59481
9.99,5,1.99,1.5708,5.05047,1.9681,4.99594,1.9845,1.59484
10,5,2,1.5708,4.96956,1.98025,4.978,1.98491,1.61407
10.01,5,2.01,1.5708,5.00184,2.07918,4.97757,1.99485,1.61402
10.02,5,2.02,1.5708,5.05405,2.02639,4.97714,2.0048,1.61413
10.03,5,2.03,1.5708,5.02377,2.03883,4.97671,2.01476,1.61406
10.04,5,2.04,1.5708,5.03922,2.06567,4.97628,2.02472,1.6142
10.05,5,2.05,1.5708,4.99437,2.08487,4.97585,2.0347,1.61403
10.06,5,2.06,1.5708,5.01527,2.06276,4.97541,2.04469,1.61407
10.07,5,2.07,1.5708,5.03125,2.04471,4.97498,2.05468,1.61406
10.08,5,2.08,1.5708,5.02097,2.06973,4.97455,2.06467,1.61406
10.09,5,2.09,1.5708,5.028,2.03717,4.97412,2.07465,1.61416
10.1,5,2.1,1.5708,4.95982,2.09911,4.96433,2.09436,1.62342
10.11,5,2.11,1.5708,5.04637,2.14296,4.9638,2.10445,1.62344
10.12,5,2.12,1.5708,4.9704,2.14554,4.96327,2.11454,1.62353
10.13,5,2.13,1.5708,5.0229,2.08332,4.96274,2.12463,1.62375
10.14,5,2.14,1.5708,4.97216,2.16284,4.96221,2.1347,1.62379
10.15,5,2.15,1.5708,5.02374,2.16365,4.96167,2.14478,1.62388
10.16,5,2.16,1.5708,5.00672,2.20233,4.96114,2.15486,1.62375
10.17,5,2.17,1.5708,5.02532,2.19777,4.9606,2.16494,1.62399
10.18,5,2.18,1.5708,4.99017,2.16354,4.96007,2.17503,1.62401
10.19,5,2.19,1.5708,5.00512,2.17921,4.95953,2.18511,1.62395
10.2,5,2.2,1.5708,4.96744,2.19186,4.96469,2.19296,1.6183
10.21,5,2.21,1.5708,4.96169,2.23846,4.96421,2.20304,1.61833
10.22,5,2.22,1.5708,5.0106,2.21169,4.96373,2.21313,1.61833
10.23,5,2.23,1.5708,5.05077,2.23794,4.96325,2.22321,1.61842
10.24,5,2.24,1.5708,5.00757,2.25344,4.96277,2.23329,1.61847
10.25,5,2.25,1.5708,4.9874,2.24124,4.96229,2.24338,1.61846
10.26,5,2.26,1.5708,5.02508,2.30361,4.96181,2.25347,1.61848
10.27,5,2.27,1.5708,4.96556,2.29284,4.96133,2.26356,1.6183
10.28,5,2.28,1.5708,4.96914,2.25373,4.96085,2.27364,1.61812
10.29,5,2.29,1.5708,5.05021,2.2625,4.96037,2.28374,1.6183
10.3,5,2.3,1.5708,5.03678,2.27639,5.01166,2.28216,1.56733
10.31,5,2.31,1.5708,4.99513,2.29269,5.0117,2.29216,1.56725
10.32,5,2.32,1.5708,5.00016,2.35236,5.01173,2.30216,1.5673
10.33,5,2.33,1.5708,4.97783,2.29142,5.01177,2.31215,1.56743
10.34,5,2.34,1.5708,5.02361,2.33367,5.0118,2.32215,1.5677
10.35,5,2.35,1.5708,5.00311,2.3056,5.01183,2.33214,1.56773
10.36,5,2.36,1.5708,5.00592,2.33682,5.01186,2.34213,1.56782
10.37,5,2.37,1.5708,4.95318,2.42462,5.0119,2.35215,1.56788
10.38,5,2.38,1.5708,5.02102,2.40199,5.01192,2.36218,1.56794
10.39,5,2.39,1.5708,5.00611,2.42939,5.01195,2.37221,1.56813
10.4,5,2.4,1.5708,5.05082,2.37342,5.03809,2.37633,1.54287
10.41,5,2.41,1.5708,4.94815,2.40946,5.03837,2.38628,1.54292
10.42,5,2.42,1.5708,4.99161,2.37913,5.03865,2.39623,1.54304
10.43,5,2.43,1.5708,5.01306,2.48016,5.03892,2.40619,1.54332
10.44,5,2.44,1.5708,4.98624,2.43374,5.0392,2.41616,1.54329
10.45,5,2.45,1.5708,5.02624,2.46029,5.03947,2.42612,1.5434
10.46,5,2.46,1.5708,5.01055,2.47571,5.03975,2.4361,1.54343
10.47,5,2.47,1.5708,5.03124,2.43517,5.04002,2.44605,1.54353
10.48,5,2.48,1.5708,4.97028,2.45024,5.04029,2.45599,1.54368
10.49,5,2.49,1.5708,4.95444,2.46261,5.04056,2.46595,1.54354
10.5,5,2.5,1.5708,4.97306,2.47544,4.99533,2.47559,1.58721
10.51,5,2.51,1.5708,4.98709,2.50016,4.99517,2.48552,1.58722
10.52,5,2.52,1.5708,5.04199,2.531,4.995,2.49548,1.58716
10.53,5,2.53,1.5708,4.96586,2.52175,4.99484,2.50543,1.58729
10.54,5,2.54,1.5708,5.02184,2.5599,4.99468,2.51538,1.58729
10.55,5,2.55,1.5708,5.04739,2.53735,4.99451,2.52533,1.58735
10.56,5,2.56,1.5708,4.97827,2.55827,4.99435,2.53526,1.5874
10.57,5,2.57,1.5708,5.07209,2.5831,4.99418,2.54522,1.58759
10.58,5,2.58,1.5708,5.00378,2.56353,4.99402,2.5552,1.58761
10.59,5,2.59,1.5708,5.04533,2.52599,4.99385,2.56516,1.58766
10.6,5,2.6,1.5708,4.94005,2.64296,4.95771,2.62058,1.62132
10.61,5,2.61,1.5708,4.97372,2.58427,4.95718,2.63098,1.62127
10.62,5,2.62,1.5708,5.01735,2.63573,4.95666,2.64138,1.62108
10.63,5,2.63,1.5708,4.97959,2.6304,4.95613,2.65179,1.62116
10.64,5,2.64,1.5708,5.02259,2.66464,4.95561,2.66222,1.62122
10.65,5,2.65,1.5708,5.0139,2.64435,4.95508,2.67264,1.62135
10.66,5,2.66,1.5708,5.01998,2.61071,4.95455,2.68307,1.6213
10.67,5,2.67,1.5708,5.02845,2.65575,4.95403,2.69349,1.62149
10.68,5,2.68,1.5708,4.94068,2.64454,4.9535,2.70393,1.62148
10.69,5,2.69,1.5708,4.95738,2.73244,4.95297,2.71437,1.6214
10.7,5,2.7,1.5708,5.01933,2.6731,4.99741,2.69018,1.57961
10.71,5,2.71,1.5708,5.04854,2.69489,4.99733,2.70029,1.57956
10.72,5,2.72,1.5708,4.9982,2.67991,4.99724,2.7104,1.57939
10.73,5,2.73,1.5708,4.90605,2.77373,4.99715,2.72053,1.57939
10.74,5,2.74,1.5708,5.00559,2.73287,4.99706,2.73066,1.57941
10.75,5,2.75,1.5708,5.03942,2.76933,4.99698,2.74079,1.57947
10.76,5,2.76,1.5708,5.0237,2.75278,4.99689,2.75093,1.57943
10.77,5,2.77,1.5708,5.01095,2.83047,4.9968,2.76108,1.57939
10.78,5,2.78,1.5708,4.95578,2.75614,4.99671,2.77126,1.57948
10.79,5,2.79,1.5708,4.98148,2.78777,4.99663,2.78143,1.57972
10.8,5,2.8,1.5708,5.02856,2.87047,5.01805,2.84443,1.55859
10.81,5,2.81,1.5708,5.00957,2.80397,5.01818,2.85509,1.55854
10.82,5,2.82,1.5708,4.95044,2.79934,5.01831,2.86575,1.55865
10.83,5,2.83,1.5708,4.97186,2.82378,5.01844,2.87642,1.5586
10.84,5,2.84,1.5708,4.97488,2.82433,5.01857,2.88711,1.55866
10.85,5,2.85,1.5708,5.05413,2.85213,5.0187,2.8978,1.5586
10.86,5,2.86,1.5708,5.02976,2.84901,5.01883,2.9085,1.55861
10.87,5,2.87,1.5708,4.99365,2.89636,5.01896,2.91919,1.55868
10.88,5,2.88,1.5708,4.96754,2.92849,5.01909,2.92988,1.55877
10.89,5,2.89,1.5708,4.96564,2.91405,5.01922,2.94055,1.55867
10.9,5,2.9,1.5708,4.97391,2.93292,4.98876,2.93896,1.588
10.91,5,2.91,1.5708,5.02175,2.95331,4.98858,2.94951,1.588
10.92,5,2.92,1.5708,4.98756,2.93931,4.98839,2.96006,1.58824
10.93,5,2.93,1.5708,5.01919,2.94852,4.98821,2.97061,1.58821
10.94,5,2.94,1.5708,4.94758,2.93256,4.98803,2.98115,1.58832
10.95,5,2.95,1.5708,4.97116,2.88056,4.98784,2.99171,1.58817
10.96,5,2.96,1.5708,4.95822,2.94186,4.98766,3.00226,1.58813
10.97,5,2.97,1.5708,4.98255,2.92465,4.98748,3.0128,1.58816
10.98,5,2.98,1.5708,4.94572,2.98604,4.98729,3.02334,1.58813
10.99,5,2.99,1.5708,4.96687,2.95493,4.98711,3.03388,1.58815
