t,true_x,true_y,true_yaw,gps_x,gps_y,est_x,est_y,est_yaw
7.27,5,0,1.18857,0,0,5.01963,-0.0518255,1.17166
7.28,5,0,1.19381,0,0,5.01955,-0.0520283,1.17687
7.29,5,0,1.19904,0,0,5.01947,-0.0522212,1.18212
7.3,5,0,1.20428,0,0,5.01938,-0.0524314,1.18739
7.31,5,0,1.20951,0,0,5.0193,-0.0526365,1.19268
7.32,5,0,1.21475,0,0,5.01921,-0.0528518,1.19805
7.33,5,0,1.21999,0,0,5.01913,-0.0530596,1.20341
7.34,5,0,1.22522,0,0,5.01905,-0.0532607,1.20858
7.35,5,0,1.23046,0,0,5.01898,-0.053463,1.21376
7.36,5,0,1.23569,0,0,5.0189,-0.0536637,1.21903
7.37,5,0,1.24093,0,0,5.01883,-0.0538642,1.22424
7.38,5,0,1.24617,0,0,5.01876,-0.0540564,1.22942
7.39,5,0,1.2514,0,0,5.01869,-0.0542525,1.23474
7.4,5,0,1.25664,0,0,5.01862,-0.0544458,1.23999
7.41,5,0,1.26187,0,0,5.01855,-0.0546418,1.24511
7.42,5,0,1.26711,0,0,5.01849,-0.0548354,1.25054
7.43,5,0,1.27235,0,0,5.01843,-0.0550184,1.25567
7.44,5,0,1.27758,0,0,5.01837,-0.0552025,1.2608
7.45,5,0,1.28282,0,0,5.01831,-0.0553943,1.26577
7.46,5,0,1.28805,0,0,5.01825,-0.0555864,1.27116
7.47,5,0,1.29329,0,0,5.01819,-0.0557686,1.27641
7.48,5,0,1.29852,0,0,5.01813,-0.0559598,1.28173
7.49,5,0,1.30376,0,0,5.01807,-0.0561606,1.28716
7.5,5,0,1.309,0,0,5.01802,-0.0563488,1.29237
7.51,5,0,1.31423,0,0,5.01797,-0.0565284,1.29773
7.52,5,0,1.31947,0,0,5.01792,-0.0567077,1.30311
7.53,5,0,1.3247,0,0,5.01787,-0.056872,1.30836
7.54,5,0,1.32994,0,0,5.01783,-0.0570211,1.31337
7.55,5,0,1.33518,0,0,5.01779,-0.0571655,1.31865
7.56,5,0,1.34041,0,0,5.01776,-0.0573044,1.32394
7.57,5,0,1.34565,0,0,5.01772,-0.0574379,1.32938
7.58,5,0,1.35088,0,0,5.01769,-0.0575704,1.33467
7.59,5,0,1.35612,0,0,5.01766,-0.0576952,1.34018
7.6,5,0,1.36136,0,0,5.01763,-0.0578208,1.3453
7.61,5,0,1.36659,0,0,5.0176,-0.0579712,1.35061
7.62,5,0,1.37183,0,0,5.01756,-0.0581201,1.3558
7.63,5,0,1.37706,0,0,5.01753,-0.0582757,1.36103
7.64,5,0,1.3823,0,0,5.0175,-0.0584288,1.36615
7.65,5,0,1.38754,0,0,5.01746,-0.0585956,1.37135
7.66,5,0,1.39277,0,0,5.01743,-0.0587605,1.37651
7.67,5,0,1.39801,0,0,5.0174,-0.0589282,1.38162
7.68,5,0,1.40324,0,0,5.01736,-0.0590919,1.38694
7.69,5,0,1.40848,0,0,5.01733,-0.059253,1.39218
7.7,5,0,1.41372,0,0,5.0173,-0.0594194,1.39745
7.71,5,0,1.41895,0,0,5.01728,-0.0595811,1.40268
7.72,5,0,1.42419,0,0,5.01725,-0.0597527,1.40802
7.73,5,0,1.42942,0,0,5.01722,-0.0599414,1.41332
7.74,5,0,1.43466,0,0,5.01719,-0.0601208,1.41864
7.75,5,0,1.4399,0,0,5.01716,-0.0602939,1.4237
7.76,5,0,1.44513,0,0,5.01714,-0.0604678,1.42889
7.77,5,0,1.45037,0,0,5.01711,-0.060645,1.43439
7.78,5,0,1.4556,0,0,5.01709,-0.0608193,1.43956
7.79,5,0,1.46084,0,0,5.01706,-0.0610015,1.44479
7.8,5,0,1.46608,0,0,5.01704,-0.0611713,1.45009
7.81,5,0,1.47131,0,0,5.01702,-0.0613293,1.45548
7.82,5,0,1.47655,0,0,5.017,-0.0615007,1.46062
7.83,5,0,1.48178,0,0,5.01698,-0.0616656,1.46593
7.84,5,0,1.48702,0,0,5.01697,-0.0618225,1.47123
7.85,5,0,1.49226,0,0,5.01695,-0.0619792,1.47657
7.86,5,0,1.49749,0,0,5.01694,-0.0621517,1.48193
7.87,5,0,1.50273,0,0,5.01692,-0.0623377,1.48723
7.88,5,0,1.50796,0,0,5.0169,-0.0625159,1.49243
7.89,5,0,1.5132,0,0,5.01689,-0.0626925,1.49751
7.9,5,0,1.51844,0,0,5.01688,-0.0628648,1.50279
7.91,5,0,1.52367,0,0,5.01687,-0.0630281,1.50794
7.92,5,0,1.52891,0,0,5.01686,-0.0631898,1.51319
7.93,5,0,1.53414,0,0,5.01685,-0.063341,1.51855
7.94,5,0,1.53938,0,0,5.01684,-0.0635003,1.52387
7.95,5,0,1.54462,0,0,5.01683,-0.0636752,1.52907
7.96,5,0,1.54985,0,0,5.01682,-0.0638558,1.5344
7.97,5,0,1.55509,0,0,5.01682,-0.0640244,1.53967
7.98,5,0,1.56032,0,0,5.01681,-0.0641952,1.54502
7.99,5,0,1.56556,0,0,5.01681,-0.0643641,1.55029
8,5,0,1.5708,0,0,5.0168,-0.0645384,1.55557
8.01,5,0.01,1.5708,0,0,5.01695,-0.0547236,1.55554
8.02,5,0.02,1.5708,0,0,5.0171,-0.0448931,1.55555
8.03,5,0.03,1.5708,0,0,5.01725,-0.0350549,1.55552
8.04,5,0.04,1.5708,0,0,5.0174,-0.0252016,1.55553
8.05,5,0.05,1.5708,0,0,5.01755,-0.0153331,1.55547
8.06,5,0.06,1.5708,0,0,5.01771,-0.00546826,1.55547
8.07,5,0.07,1.5708,0,0,5.01786,0.0043934,1.55558
8.08,5,0.08,1.5708,0,0,5.01801,0.0142645,1.55563
8.09,5,0.09,1.5708,0,0,5.01816,0.0241433,1.55592
8.1,5,0.1,1.5708,0,0,5.0183,0.0340271,1.55603
8.11,5,0.11,1.5708,0,0,5.01845,0.0439039,1.55599
8.12,5,0.12,1.5708,0,0,5.0186,0.0537688,1.55602
8.13,5,0.13,1.5708,0,0,5.01874,0.0636348,1.55589
8.14,5,0.14,1.5708,0,0,5.01889,0.0735037,1.55595
8.15,5,0.15,1.5708,0,0,5.01904,0.0833838,1.55593
8.16,5,0.16,1.5708,0,0,5.01918,0.0932721,1.55601
8.17,5,0.17,1.5708,0,0,5.01933,0.103167,1.55594
8.18,5,0.18,1.5708,0,0,5.01948,0.113062,1.55607
8.19,5,0.19,1.5708,0,0,5.01962,0.122966,1.55594
8.2,5,0.2,1.5708,0,0,5.01977,0.132876,1.55586
8.21,5,0.21,1.5708,0,0,5.01992,0.142799,1.55585
8.22,5,0.22,1.5708,0,0,5.02007,0.152707,1.55578
8.23,5,0.23,1.5708,0,0,5.02021,0.162632,1.55567
8.24,5,0.24,1.5708,0,0,5.02036,0.17255,1.55539
8.25,5,0.25,1.5708,0,0,5.02052,0.182475,1.55528
8.26,5,0.26,1.5708,0,0,5.02067,0.192392,1.55523
8.27,5,0.27,1.5708,0,0,5.02083,0.202295,1.55519
8.28,5,0.28,1.5708,0,0,5.02098,0.212203,1.55527
8.29,5,0.29,1.5708,0,0,5.02113,0.222118,1.55512
8.3,5,0.3,1.5708,0,0,5.02129,0.232025,1.55504
8.31,5,0.31,1.5708,0,0,5.02145,0.241925,1.55508
8.32,5,0.32,1.5708,0,0,5.0216,0.251831,1.55493
8.33,5,0.33,1.5708,0,0,5.02176,0.261741,1.55491
8.34,5,0.34,1.5708,0,0,5.02192,0.271653,1.55472
8.35,5,0.35,1.5708,0,0,5.02208,0.281571,1.55452
8.36,5,0.36,1.5708,0,0,5.02224,0.291489,1.55457
8.37,5,0.37,1.5708,0,0,5.0224,0.301414,1.55463
8.38,5,0.38,1.5708,0,0,5.02256,0.311336,1.5546
8.39,5,0.39,1.5708,0,0,5.02272,0.32127,1.55461
8.4,5,0.4,1.5708,0,0,5.02288,0.331206,1.5545
8.41,5,0.41,1.5708,0,0,5.02304,0.341123,1.55446
8.42,5,0.42,1.5708,0,0,5.0232,0.351033,1.55435
8.43,5,0.43,1.5708,0,0,5.02337,0.360957,1.55443
8.44,5,0.44,1.5708,0,0,5.02353,0.370864,1.55441
8.45,5,0.45,1.5708,0,0,5.02369,0.380784,1.55462
8.46,5,0.46,1.5708,0,0,5.02385,0.390705,1.55464
8.47,5,0.47,1.5708,0,0,5.02401,0.400628,1.55459
8.48,5,0.48,1.5708,0,0,5.02417,0.410532,1.55458
8.49,5,0.49,1.5708,0,0,5.02433,0.420432,1.55471
8.5,5,0.5,1.5708,0,0,5.02449,0.430329,1.55471
8.51,5,0.51,1.5708,0,0,5.02465,0.440218,1.55488
8.52,5,0.52,1.5708,0,0,5.02481,0.450114,1.55502
8.53,5,0.53,1.5708,0,0,5.02497,0.460031,1.55516
8.54,5,0.54,1.5708,0,0,5.02512,0.469959,1.55526
8.55,5,0.55,1.5708,0,0,5.02528,0.479888,1.55526
8.56,5,0.56,1.5708,0,0,5.02543,0.489821,1.55521
8.57,5,0.57,1.5708,0,0,5.02558,0.499749,1.55533
8.58,5,0.58,1.5708,0,0,5.02574,0.509669,1.55543
8.59,5,0.59,1.5708,0,0,5.02589,0.519591,1.5553
8.6,5,0.6,1.5708,0,0,5.02604,0.529511,1.55537
8.61,5,0.61,1.5708,0,0,5.0262,0.539421,1.55555
8.62,5,0.62,1.5708,0,0,5.02635,0.549348,1.55562
8.63,5,0.63,1.5708,0,0,5.0265,0.559284,1.55592
8.64,5,0.64,1.5708,0,0,5.02665,0.569229,1.5559
8.65,5,0.65,1.5708,0,0,5.02679,0.579169,1.55588
8.66,5,0.66,1.5708,0,0,5.02694,0.589108,1.55592
8.67,5,0.67,1.5708,0,0,5.02709,0.599062,1.55594
8.68,5,0.68,1.5708,0,0,5.02724,0.609014,1.55609
8.69,5,0.69,1.5708,0,0,5.02739,0.618968,1.55607
8.7,5,0.7,1.5708,0,0,5.02753,0.628919,1.55621
8.71,5,0.71,1.5708,0,0,5.02768,0.638864,1.55625
8.72,5,0.72,1.5708,0,0,5.02782,0.648804,1.55618
8.73,5,0.73,1.5708,0,0,5.02797,0.658754,1.55629
8.74,5,0.74,1.5708,0,0,5.02811,0.668702,1.5564
8.75,5,0.75,1.5708,0,0,5.02825,0.678643,1.55654
8.76,5,0.76,1.5708,0,0,5.0284,0.688588,1.55651
8.77,5,0.77,1.5708,0,0,5.02854,0.698526,1.55659
8.78,5,0.78,1.5708,0,0,5.02868,0.708455,1.55658
8.79,5,0.79,1.5708,0,0,5.02882,0.718387,1.5565
8.8,5,0.8,1.5708,0,0,5.02896,0.728306,1.55631
8.81,5,0.81,1.5708,0,0,5.02911,0.738219,1.55637
8.82,5,0.82,1.5708,0,0,5.02925,0.748128,1.55637
8.83,5,0.83,1.5708,0,0,5.02939,0.758034,1.55639
8.84,5,0.84,1.5708,0,0,5.02953,0.767937,1.55622
8.85,5,0.85,1.5708,0,0,5.02968,0.777826,1.55631
8.86,5,0.86,1.5708,0,0,5.02982,0.787711,1.55631
8.87,5,0.87,1.5708,0,0,5.02997,0.797605,1.55625
8.88,5,0.88,1.5708,0,0,5.03011,0.807482,1.55626
8.89,5,0.89,1.5708,0,0,5.03025,0.817362,1.55617
8.9,5,0.9,1.5708,0,0,5.0304,0.827231,1.55626
8.91,5,0.91,1.5708,0,0,5.03054,0.837106,1.5562
8.92,5,0.92,1.5708,0,0,5.03068,0.84697,1.55626
8.93,5,0.93,1.5708,0,0,5.03083,0.856832,1.55617
8.94,5,0.94,1.5708,0,0,5.03097,0.866703,1.55618
8.95,5,0.95,1.5708,0,0,5.03112,0.876562,1.55594
8.96,5,0.96,1.5708,0,0,5.03126,0.886405,1.55583
8.97,5,0.97,1.5708,0,0,5.03141,0.89628,1.55594
8.98,5,0.98,1.5708,0,0,5.03156,0.906161,1.55609
8.99,5,0.99,1.5708,0,0,5.0317,0.916046,1.55603
9,5,1,1.5708,5.02024,0.995213,5.02047,0.994933,1.57529
9.01,5,1.01,1.5708,4.968,1.04307,5.02043,1.00504,1.57536
9.02,5,1.02,1.5708,4.99986,1.03112,5.02038,1.01515,1.57539
9.03,5,1.03,1.5708,4.97796,0.969406,5.02034,1.02528,1.5754
9.04,5,1.04,1.5708,5.07393,1.0498,5.02029,1.03542,1.57526
9.05,5,1.05,1.5708,5.02488,1.07768,5.02024,1.04558,1.57535
9.06,5,1.06,1.5708,4.97104,1.05202,5.0202,1.05575,1.57534
9.07,5,1.07,1.5708,4.95106,1.0579,5.02015,1.0659,1.57538
9.08,5,1.08,1.5708,4.96642,1.10942,5.02011,1.07606,1.57542
9.09,5,1.09,1.5708,5.00075,1.06544,5.02006,1.08623,1.57556
9.1,5,1.1,1.5708,5.03202,1.11661,5.02871,1.1106,1.56021
9.11,5,1.11,1.5708,4.99856,1.09985,5.02882,1.12089,1.56024
9.12,5,1.12,1.5708,4.98507,1.124,5.02893,1.13118,1.56032
9.13,5,1.13,1.5708,4.97541,1.1553,5.02903,1.14147,1.56026
9.14,5,1.14,1.5708,5.02645,1.13958,5.02914,1.15177,1.56022
9.15,5,1.15,1.5708,5.01466,1.11203,5.02925,1.16208,1.5602
9.16,5,1.16,1.5708,4.91989,1.21408,5.02936,1.17237,1.56026
9.17,5,1.17,1.5708,4.99459,1.14221,5.02947,1.1827,1.56054
9.18,5,1.18,1.5708,4.99539,1.17277,5.02958,1.19302,1.56067
9.19,5,1.19,1.5708,4.96556,1.19101,5.02968,1.20335,1.56055
9.2,5,1.2,1.5708,4.98588,1.1895,4.99836,1.19714,1.62647
9.21,5,1.21,1.5708,4.99358,1.24938,4.9978,1.20726,1.62644
9.22,5,1.22,1.5708,4.99655,1.19265,4.99724,1.21737,1.62637
9.23,5,1.23,1.5708,4.98656,1.19986,4.99667,1.2275,1.62636
9.24,5,1.24,1.5708,4.97287,1.23717,4.99611,1.23761,1.62647
9.25,5,1.25,1.5708,4.99368,1.246,4.99555,1.24775,1.62639
9.26,5,1.26,1.5708,4.95551,1.26337,4.99498,1.25789,1.62638
9.27,5,1.27,1.5708,4.95619,1.21566,4.99442,1.26802,1.62636
9.28,5,1.28,1.5708,5.02627,1.30085,4.99385,1.27816,1.62627
9.29,5,1.29,1.5708,5.00501,1.29115,4.99329,1.2883,1.62627
9.3,5,1.3,1.5708,4.94921,1.32087,4.96191,1.31358,1.68321
9.31,5,1.31,1.5708,5.02634,1.30261,4.96075,1.32384,1.68331
9.32,5,1.32,1.5708,5.01144,1.28883,4.95959,1.3341,1.68329
9.33,5,1.33,1.5708,4.96917,1.31542,4.95843,1.34436,1.68312
9.34,5,1.34,1.5708,5.00988,1.34421,4.95727,1.35463,1.68325
9.35,5,1.35,1.5708,5.02498,1.3754,4.95611,1.36489,1.68327
9.36,5,1.36,1.5708,5.00391,1.33847,4.95496,1.37515,1.68307
9.37,5,1.37,1.5708,5.00345,1.36232,4.9538,1.3854,1.68303
9.38,5,1.38,1.5708,5.02119,1.368,4.95264,1.39565,1.68302
9.39,5,1.39,1.5708,4.97886,1.3661,4.95149,1.40589,1.68305
9.4,5,1.4,1.5708,5.02344,1.40806,5.00172,1.41091,1.59699
9.41,5,1.41,1.5708,4.98301,1.38262,5.00145,1.42113,1.59707
9.42,5,1.42,1.5708,4.98851,1.4489,5.00119,1.43135,1.59707
9.43,5,1.43,1.5708,4.99464,1.37461,5.00092,1.44155,1.59702
9.44,5,1.44,1.5708,4.95858,1.42619,5.00065,1.45175,1.59703
9.45,5,1.45,1.5708,4.98779,1.4536,5.00038,1.46196,1.59708
9.46,5,1.46,1.5708,4.9918,1.49192,5.00011,1.47216,1.59719
9.47,5,1.47,1.5708,4.99767,1.47222,4.99984,1.48236,1.59728
9.48,5,1.48,1.5708,4.96762,1.51864,4.99957,1.49257,1.59723
9.49,5,1.49,1.5708,4.94069,1.52252,4.9993,1.50278,1.59709
9.5,5,1.5,1.5708,5.02607,1.46864,5.01776,1.48295,1.57204
9.51,5,1.51,1.5708,4.97561,1.5209,5.01774,1.49283,1.57211
9.52,5,1.52,1.5708,5.03395,1.52345,5.01773,1.50273,1.57206
9.53,5,1.53,1.5708,5.01424,1.57401,5.01772,1.51262,1.572
9.54,5,1.54,1.5708,5.06176,1.54762,5.01771,1.52253,1.57205
9.55,5,1.55,1.5708,4.97215,1.54633,5.01769,1.53244,1.57207
9.56,5,1.56,1.5708,4.9723,1.52523,5.01768,1.54234,1.5721
9.57,5,1.57,1.5708,4.96974,1.56615,5.01767,1.55223,1.57193
9.58,5,1.58,1.5708,4.99658,1.53857,5.01766,1.56212,1.57195
9.59,5,1.59,1.5708,4.98219,1.62325,5.01765,1.57203,1.57205
9.6,5,1.6,1.5708,5.02039,1.60413,5.01956,1.59697,1.56867
9.61,5,1.61,1.5708,5.07751,1.64746,5.01958,1.60705,1.56875
9.62,5,1.62,1.5708,5.01994,1.58955,5.0196,1.61714,1.56864
9.63,5,1.63,1.5708,4.96408,1.66616,5.01962,1.62722,1.5686
9.64,5,1.64,1.5708,4.99,1.64546,5.01964,1.63729,1.5686
9.65,5,1.65,1.5708,5.00346,1.65173,5.01967,1.64734,1.5686
9.66,5,1.66,1.5708,4.97096,1.67682,5.01969,1.6574,1.5686
9.67,5,1.67,1.5708,5.00431,1.61779,5.01971,1.66746,1.56852
9.68,5,1.68,1.5708,4.97361,1.71471,5.01973,1.67753,1.56843
9.69,5,1.69,1.5708,5.00644,1.74243,5.01976,1.68759,1.56844
9.7,5,1.7,1.5708,5.00854,1.73033,5.01211,1.71972,1.57766
9.71,5,1.71,1.5708,5.00855,1.70327,5.01204,1.73005,1.57776
9.72,5,1.72,1.5708,4.98029,1.73013,5.01197,1.74039,1.5779
9.73,5,1.73,1.5708,4.98375,1.74023,5.0119,1.75073,1.57791
9.74,5,1.74,1.5708,4.97082,1.75543,5.01182,1.76108,1.57789
9.75,5,1.75,1.5708,4.99752,1.81299,5.01175,1.77142,1.57796
9.76,5,1.76,1.5708,5.00934,1.71853,5.01167,1.78176,1.57791
9.77,5,1.77,1.5708,4.96853,1.75793,5.0116,1.79208,1.57789
9.78,5,1.78,1.5708,4.98602,1.90158,5.01153,1.80242,1.57782
9.79,5,1.79,1.5708,4.98822,1.78297,5.01145,1.81275,1.57781
9.8,5,1.8,1.5708,5.00363,1.8149,5.00608,1.81756,1.58439
9.81,5,1.81,1.5708,5.01974,1.84137,5.00594,1.8278,1.58439
9.82,5,1.82,1.5708,5.08078,1.84481,5.0058,1.83805,1.58435
9.83,5,1.83,1.5708,5.00146,1.76328,5.00567,1.84829,1.58449
9.84,5,1.84,1.5708,4.9696,1.78493,5.00553,1.8585,1.5845
9.85,5,1.85,1.5708,5.00007,1.90299,5.00539,1.86872,1.58445
9.86,5,1.86,1.5708,4.99031,1.87783,5.00525,1.87893,1.58437
9.87,5,1.87,1.5708,5.00729,1.8876,5.00511,1.88914,1.58438
9.88,5,1.88,1.5708,4.98844,1.90643,5.00497,1.89935,1.58425
9.89,5,1.89,1.5708,5.04196,1.93791,5.00483,1.90957,1.58424
9.9,5,1.9,1.5708,4.99515,1.88171,4.99818,1.89415,1.59246
9.91,5,1.91,1.5708,4.9925,1.8942,4.99797,1.90412,1.59238
9.92,5,1.92,1.5708,4.99748,1.91933,4.99775,1.9141,1.59249
9.93,5,1.93,1.5708,5.03261,1.93946,4.99754,1.92408,1.59279
9.94,5,1.94,1.5708,4.96739,1.92315,4.99732,1.93406,1.59292
9.95,5,1.95,1.5708,4.97213,1.99136,4.9971,1.94403,1.59288
9.96,5,1.96,1.5708,5.03416,1.92547,4.99687,1.95403,1.59283
9.97,5,1.97,1.5708,4.98383,1.92207,4.99665,1.96403,1.59287
9.98,5,1.98,1.5708,5.00926,1.95874,4.99643,1.97403,1.59295
9.99,5,1.99,1.5708,5.05047,1.9681,4.99621,1.98404,1.59299
10,5,2,1.5708,4.96956,1.98025,4.9781,1.98475,1.61249
10.01,5,2.01,1.5708,5.00184,2.07918,4.97768,1.99465,1.61244
10.02,5,2.02,1.5708,5.05405,2.02639,4.97727,2.00457,1.61255
10.03,5,2.03,1.5708,5.02377,2.03883,4.97685,2.01449,1.61248
10.04,5,2.04,1.5708,5.03922,2.06567,4.97644,2.02441,1.61261
10.05,5,2.05,1.5708,4.99437,2.08487,4.97602,2.03436,1.61245
10.06,5,2.06,1.5708,5.01527,2.06276,4.97561,2.04432,1.61249
10.07,5,2.07,1.5708,5.03125,2.04471,4.97519,2.05428,1.61248
10.08,5,2.08,1.5708,5.02097,2.06973,4.97478,2.06423,1.61248
10.09,5,2.09,1.5708,5.028,2.03717,4.97436,2.07419,1.61258
10.1,5,2.1,1.5708,4.95982,2.09911,4.96442,2.0942,1.62207
10.11,5,2.11,1.5708,5.04637,2.14296,4.9639,2.10425,1.62209
10.12,5,2.12,1.5708,4.9704,2.14554,4.96339,2.11431,1.62218
10.13,5,2.13,1.5708,5.0229,2.08332,4.96287,2.12436,1.6224
10.14,5,2.14,1.5708,4.97216,2.16284,4.96235,2.13441,1.62244
10.15,5,2.15,1.5708,5.02374,2.16365,4.96183,2.14445,1.62252
10.16,5,2.16,1.5708,5.00672,2.20233,4.96131,2.1545,1.6224
10.17,5,2.17,1.5708,5.02532,2.19777,4.96079,2.16455,1.62264
10.18,5,2.18,1.5708,4.99017,2.16354,4.96027,2.1746,1.62266
10.19,5,2.19,1.5708,5.00512,2.17921,4.95975,2.18466,1.6226
10.2,5,2.2,1.5708,4.96744,2.19186,4.96476,2.1928,1.61706
10.21,5,2.21,1.5708,4.96169,2.23846,4.9643,2.20285,1.61709
10.22,5,2.22,1.5708,5.0106,2.21169,4.96383,2.21291,1.61709
10.23,5,2.23,1.5708,5.05077,2.23794,4.96337,2.22296,1.61718
10.24,5,2.24,1.5708,5.00757,2.25344,4.9629,2.23301,1.61723
10.25,5,2.25,1.5708,4.9874,2.24124,4.96243,2.24307,1.61722
10.26,5,2.26,1.5708,5.02508,2.30361,4.96196,2.25312,1.61724
10.27,5,2.27,1.5708,4.96556,2.29284,4.9615,2.26318,1.61706
10.28,5,2.28,1.5708,4.96914,2.25373,4.96103,2.27324,1.61689
10.29,5,2.29,1.5708,5.05021,2.2625,4.96057,2.28331,1.61706
10.3,5,2.3,1.5708,5.03678,2.27639,5.01172,2.28201,1.56599
10.31,5,2.31,1.5708,4.99513,2.29269,5.01176,2.29197,1.56591
10.32,5,2.32,1.5708,5.00016,2.35236,5.01181,2.30194,1.56596
10.33,5,2.33,1.5708,4.97783,2.29142,5.01186,2.31191,1.56609
10.34,5,2.34,1.5708,5.02361,2.33367,5.01191,2.32187,1.56636
10.35,5,2.35,1.5708,5.00311,2.3056,5.01195,2.33184,1.56639
10.36,5,2.36,1.5708,5.00592,2.33682,5.012,2.3418,1.56648
10.37,5,2.37,1.5708,4.95318,2.42462,5.01204,2.35179,1.56654
10.38,5,2.38,1.5708,5.02102,2.40199,5.01208,2.36179,1.5666
10.39,5,2.39,1.5708,5.00611,2.42939,5.01212,2.37179,1.56679
10.4,5,2.4,1.5708,5.05082,2.37342,5.03814,2.37618,1.54154
10.41,5,2.41,1.5708,4.94815,2.40946,5.03843,2.3861,1.54159
10.42,5,2.42,1.5708,4.99161,2.37913,5.03872,2.39603,1.54171
10.43,5,2.43,1.5708,5.01306,2.48016,5.03901,2.40596,1.54199
10.44,5,2.44,1.5708,4.98624,2.43374,5.0393,2.4159,1.54196
10.45,5,2.45,1.5708,5.02624,2.46029,5.03959,2.42583,1.54207
10.46,5,2.46,1.5708,5.01055,2.47571,5.03987,2.43578,1.5421
10.47,5,2.47,1.5708,5.03124,2.43517,5.04016,2.4457,1.5422
10.48,5,2.48,1.5708,4.97028,2.45024,5.04044,2.45562,1.54235
10.49,5,2.49,1.5708,4.95444,2.46261,5.04072,2.46556,1.54221
10.5,5,2.5,1.5708,4.97306,2.47544,4.9954,2.47545,1.58615
10.51,5,2.51,1.5708,4.98709,2.50016,4.99525,2.48535,1.58616
10.52,5,2.52,1.5708,5.04199,2.531,4.99509,2.49528,1.5861
10.53,5,2.53,1.5708,4.96586,2.52175,4.99494,2.50521,1.58623
10.54,5,2.54,1.5708,5.02184,2.5599,4.99479,2.51513,1.58623
10.55,5,2.55,1.5708,5.04739,2.53735,4.99463,2.52505,1.58629
10.56,5,2.56,1.5708,4.97827,2.55827,4.99448,2.53497,1.58634
10.57,5,2.57,1.5708,5.07209,2.5831,4.99433,2.5449,1.58653
10.58,5,2.58,1.5708,5.00378,2.56353,4.99417,2.55485,1.58655
10.59,5,2.59,1.5708,5.04533,2.52599,4.99401,2.56479,1.5866
10.6,5,2.6,1.5708,4.94005,2.64296,4.95777,2.62045,1.62053
10.61,5,2.61,1.5708,4.97372,2.58427,4.95726,2.63082,1.62048
10.62,5,2.62,1.5708,5.01735,2.63573,4.95674,2.6412,1.62029
10.63,5,2.63,1.5708,4.97959,2.6304,4.95623,2.65159,1.62037
10.64,5,2.64,1.5708,5.02259,2.66464,4.95571,2.662,1.62043
10.65,5,2.65,1.5708,5.0139,2.64435,4.95519,2.6724,1.62056
10.66,5,2.66,1.5708,5.01998,2.61071,4.95468,2.6828,1.62051
10.67,5,2.67,1.5708,5.02845,2.65575,4.95416,2.69321,1.6207
10.68,5,2.68,1.5708,4.94068,2.64454,4.95364,2.70363,1.62069
10.69,5,2.69,1.5708,4.95738,2.73244,4.95312,2.71405,1.62061
10.7,5,2.7,1.5708,5.01933,2.6731,4.99746,2.69006,1.57874
10.71,5,2.71,1.5708,5.04854,2.69489,4.99738,2.70015,1.57869
10.72,5,2.72,1.5708,4.9982,2.67991,4.9973,2.71024,1.57853
10.73,5,2.73,1.5708,4.90605,2.77373,4.99722,2.72035,1.57853
10.74,5,2.74,1.5708,5.00559,2.73287,4.99714,2.73045,1.57854
10.75,5,2.75,1.5708,5.03942,2.76933,4.99706,2.74056,1.57861
10.76,5,2.76,1.5708,5.0237,2.75278,4.99698,2.75068,1.57857
10.77,5,2.77,1.5708,5.01095,2.83047,4.9969,2.76082,1.57853
10.78,5,2.78,1.5708,4.95578,2.75614,4.99683,2.77097,1.57862
10.79,5,2.79,1.5708,4.98148,2.78777,4.99675,2.78112,1.57886
10.8,5,2.8,1.5708,5.02856,2.87047,5.01809,2.84432,1.55779
10.81,5,2.81,1.5708,5.00957,2.80397,5.01822,2.85496,1.55774
10.82,5,2.82,1.5708,4.95044,2.79934,5.01836,2.8656,1.55784
10.83,5,2.83,1.5708,4.97186,2.82378,5.0185,2.87626,1.5578
10.84,5,2.84,1.5708,4.97488,2.82433,5.01864,2.88693,1.55786
10.85,5,2.85,1.5708,5.05413,2.85213,5.01878,2.8976,1.5578
10.86,5,2.86,1.5708,5.02976,2.84901,5.01892,2.90829,1.55781
10.87,5,2.87,1.5708,4.99365,2.89636,5.01905,2.91896,1.55788
10.88,5,2.88,1.5708,4.96754,2.92849,5.01919,2.92963,1.55797
10.89,5,2.89,1.5708,4.96564,2.91405,5.01933,2.94029,1.55787
10.9,5,2.9,1.5708,4.97391,2.93292,4.9888,2.93887,1.58734
10.91,5,2.91,1.5708,5.02175,2.95331,4.98863,2.9494,1.58735
10.92,5,2.92,1.5708,4.98756,2.93931,4.98845,2.95993,1.58758
10.93,5,2.93,1.5708,5.01919,2.94852,4.98828,2.97046,1.58756
10.94,5,2.94,1.5708,4.94758,2.93256,4.9881,2.98099,1.58767
10.95,5,2.95,1.5708,4.97116,2.88056,4.98792,2.99153,1.58752
10.96,5,2.96,1.5708,4.95822,2.94186,4.98775,3.00206,1.58748
10.97,5,2.97,1.5708,4.98255,2.92465,4.98757,3.01259,1.5875
10.98,5,2.98,1.5708,4.94572,2.98604,4.9874,3.02312,1.58748
10.99,5,2.99,1.5708,4.96687,2.95493,4.98722,3.03364,1.5875
11,5,3,1.5708,5.0106,3.06202,5.00289,3.05612,1.57214
11.01,5,3.01,1.5708,4.97987,3.04065,5.00288,3.06675,1.57221
